All Cancer Sites Combined,2017,Vermont,1 434
All Cancer Sites Combined,2017,Virginia,15 064
All Cancer Sites Combined,2017,Washington,12 664
All Cancer Sites Combined,2017,West Virginia,4 654
All Cancer Sites Combined,2017,Wisconsin,11 318
All Cancer Sites Combined,2017,Wyoming,948
All Cancer Sites Combined,2018,Alabama,10 632
All Cancer Sites Combined,2018,Alaska,957
All Cancer Sites Combined,2018,Arizona,12 113
All Cancer Sites Combined,2018,Arkansas,6 491
All Cancer Sites Combined,2018,California,59 961
All Cancer Sites Combined,2018,Colorado,7 812
All Cancer Sites Combined,2018,Connecticut,6 472
All Cancer Sites Combined,2018,Delaware,2 101
All Cancer Sites Combined,2018,District of Columbia,1 070
All Cancer Sites Combined,2018,Florida,45 281
All Cancer Sites Combined,2018,Georgia,17 397
All Cancer Sites Combined,2018,Hawaii,2 405
All Cancer Sites Combined,2018,Idaho,3 049
All Cancer Sites Combined,2018,Illinois,23 885
All Cancer Sites Combined,2018,Indiana,13 479
All Cancer Sites Combined,2018,Iowa,6 427
All Cancer Sites Combined,2018,Kansas,5 607
All Cancer Sites Combined,2018,Kentucky,10 135
All Cancer Sites Combined,2018,Louisiana,9 382
All Cancer Sites Combined,2018,Maine,3 275
All Cancer Sites Combined,2018,Maryland,10 927
All Cancer Sites Combined,2018,Massachusetts,12 635
All Cancer Sites Combined,2018,Michigan,21 018
All Cancer Sites Combined,2018,Minnesota,9 910
All Cancer Sites Combined,2018,Mississippi,6 510
All Cancer Sites Combined,2018,Missouri,13 040
All Cancer Sites Combined,2018,Montana,2 038
All Cancer Sites Combined,2018,Nebraska,3 516
All Cancer Sites Combined,2018,Nevada,5 195
All Cancer Sites Combined,2018,New Hampshire,2 711
All Cancer Sites Combined,2018,New Jersey,16 011
All Cancer Sites Combined,2018,New Mexico,3 672
All Cancer Sites Combined,2018,New York,34 484
All Cancer Sites Combined,2018,North Carolina,19 671
All Cancer Sites Combined,2018,North Dakota,1 320
All Cancer Sites Combined,2018,Ohio,25 164
All Cancer Sites Combined,2018,Oklahoma,8 424
All Cancer Sites Combined,2018,Oregon,8 159
All Cancer Sites Combined,2018,Pennsylvania,28 023
All Cancer Sites Combined,2018,Rhode Island,2 176
All Cancer Sites Combined,2018,South Carolina,10 365
All Cancer Sites Combined,2018,South Dakota,1 632
All Cancer Sites Combined,2018,Tennessee,14 141
All Cancer Sites Combined,2018,Texas,40 865
All Cancer Sites Combined,2018,Utah,3 264
All Cancer Sites Combined,2018,Vermont,1 388
All Cancer Sites Combined,2018,Virginia,15 148
All Cancer Sites Combined,2018,Washington,12 791
All Cancer Sites Combined,2018,West Virginia,4 682
All Cancer Sites Combined,2018,Wisconsin,11 457
All Cancer Sites Combined,2018,Wyoming,997
All Cancer Sites Combined,2019,Alabama,10 266
All Cancer Sites Combined,2019,Alaska,1 021
All Cancer Sites Combined,2019,Arizona,12 503
All Cancer Sites Combined,2019,Arkansas,6 482
All Cancer Sites Combined,2019,California,59 512
All Cancer Sites Combined,2019,Colorado,7 986
All Cancer Sites Combined,2019,Connecticut,6 496
All Cancer Sites Combined,2019,Delaware,2 073
All Cancer Sites Combined,2019,District of Columbia,1 025
All Cancer Sites Combined,2019,Florida,45 583
All Cancer Sites Combined,2019,Georgia,17 756
All Cancer Sites Combined,2019,Hawaii,2 500
All Cancer Sites Combined,2019,Idaho,2 928
All Cancer Sites Combined,2019,Illinois,23 902
All Cancer Sites Combined,2019,Indiana,13 515
All Cancer Sites Combined,2019,Iowa,6 335
All Cancer Sites Combined,2019,Kansas,5 619
All Cancer Sites Combined,2019,Kentucky,9 974
All Cancer Sites Combined,2019,Louisiana,9 485
All Cancer Sites Combined,2019,Maine,3 413
All Cancer Sites Combined,2019,Maryland,10 742
All Cancer Sites Combined,2019,Massachusetts,12 582
All Cancer Sites Combined,2019,Michigan,20 923
All Cancer Sites Combined,2019,Minnesota,10 042
All Cancer Sites Combined,2019,Mississippi,6 587
All Cancer Sites Combined,2019,Missouri,12 873
All Cancer Sites Combined,2019,Montana,2 099
All Cancer Sites Combined,2019,Nebraska,3 482
All Cancer Sites Combined,2019,Nevada,5 433
All Cancer Sites Combined,2019,New Hampshire,2 819
All Cancer Sites Combined,2019,New Jersey,15 697
All Cancer Sites Combined,2019,New Mexico,3 614
All Cancer Sites Combined,2019,New York,33 651
All Cancer Sites Combined,2019,North Carolina,19 951
All Cancer Sites Combined,2019,North Dakota,1 316
All Cancer Sites Combined,2019,Ohio,25 170
All Cancer Sites Combined,2019,Oklahoma,8 309
All Cancer Sites Combined,2019,Oregon,8 080
All Cancer Sites Combined,2019,Pennsylvania,27 745
All Cancer Sites Combined,2019,Rhode Island,2 210
All Cancer Sites Combined,2019,South Carolina,10 487
All Cancer Sites Combined,2019,South Dakota,1 737
All Cancer Sites Combined,2019,Tennessee,14 382
All Cancer Sites Combined,2019,Texas,41 488
All Cancer Sites Combined,2019,Utah,3 288
All Cancer Sites Combined,2019,Vermont,1 378
All Cancer Sites Combined,2019,Virginia,15 045
All Cancer Sites Combined,2019,Washington,12 960
All Cancer Sites Combined,2019,West Virginia,4 604
All Cancer Sites Combined,2019,Wisconsin,11 505
All Cancer Sites Combined,2019,Wyoming,1 016
All Cancer Sites Combined,2020,Alabama,10 456
All Cancer Sites Combined,2020,Alaska,1 043
All Cancer Sites Combined,2020,Arizona,12 676
All Cancer Sites Combined,2020,Arkansas,6 496
All Cancer Sites Combined,2020,California,59 778
All Cancer Sites Combined,2020,Colorado,8 251
All Cancer Sites Combined,2020,Connecticut,6 638
All Cancer Sites Combined,2020,Delaware,2 141
All Cancer Sites Combined,2020,District of Columbia,984
All Cancer Sites Combined,2020,Florida,45 800
All Cancer Sites Combined,2020,Georgia,17 827
All Cancer Sites Combined,2020,Hawaii,2 519
All Cancer Sites Combined,2020,Idaho,3 004
All Cancer Sites Combined,2020,Illinois,24 015
All Cancer Sites Combined,2020,Indiana,13 664
All Cancer Sites Combined,2020,Iowa,6 304
All Cancer Sites Combined,2020,Kansas,5 538
All Cancer Sites Combined,2020,Kentucky,10 181
All Cancer Sites Combined,2020,Louisiana,9 195
All Cancer Sites Combined,2020,Maine,3 432
All Cancer Sites Combined,2020,Maryland,10 799
All Cancer Sites Combined,2020,Massachusetts,12 376
All Cancer Sites Combined,2020,Michigan,21 158
All Cancer Sites Combined,2020,Minnesota,9 944
All Cancer Sites Combined,2020,Mississippi,6 582
All Cancer Sites Combined,2020,Missouri,12 907
All Cancer Sites Combined,2020,Montana,2 138
All Cancer Sites Combined,2020,Nebraska,3 541
All Cancer Sites Combined,2020,Nevada,5 450
All Cancer Sites Combined,2020,New Hampshire,2 826
All Cancer Sites Combined,2020,New Jersey,15 576
All Cancer Sites Combined,2020,New Mexico,3 649
All Cancer Sites Combined,2020,New York,32 955
All Cancer Sites Combined,2020,North Carolina,19 996
All Cancer Sites Combined,2020,North Dakota,1 308
All Cancer Sites Combined,2020,Ohio,24 863
All Cancer Sites Combined,2020,Oklahoma,8 368
All Cancer Sites Combined,2020,Oregon,8 283
All Cancer Sites Combined,2020,Pennsylvania,27 954
All Cancer Sites Combined,2020,Rhode Island,2 076
All Cancer Sites Combined,2020,South Carolina,10 786
All Cancer Sites Combined,2020,South Dakota,1 730
All Cancer Sites Combined,2020,Tennessee,14 436
All Cancer Sites Combined,2020,Texas,42 142
All Cancer Sites Combined,2020,Utah,3 460
All Cancer Sites Combined,2020,Vermont,1 400
All Cancer Sites Combined,2020,Virginia,15 498
All Cancer Sites Combined,2020,Washington,12 796
All Cancer Sites Combined,2020,West Virginia,4 725
All Cancer Sites Combined,2020,Wisconsin,11 654
All Cancer Sites Combined,2020,Wyoming,1 029
Colon and Rectum,1999,Alabama,849
Colon and Rectum,1999,Alaska,61
Colon and Rectum,1999,Arizona,871
Colon and Rectum,1999,Arkansas,623
Colon and Rectum,1999,California,5 133
Colon and Rectum,1999,Colorado,609
Colon and Rectum,1999,Connecticut,783
Colon and Rectum,1999,Delaware,180
Colon and Rectum,1999,District of Columbia,139
Colon and Rectum,1999,Florida,3 956
Colon and Rectum,1999,Georgia,1 183
Colon and Rectum,1999,Hawaii,169
Colon and Rectum,1999,Idaho,224
Colon and Rectum,1999,Illinois,2 760
Colon and Rectum,1999,Indiana,1 385
Colon and Rectum,1999,Iowa,739
Colon and Rectum,1999,Kansas,587
Colon and Rectum,1999,Kentucky,875
Colon and Rectum,1999,Louisiana,951
Colon and Rectum,1999,Maine,343
Colon and Rectum,1999,Maryland,1 066
Colon and Rectum,1999,Massachusetts,1 537
Colon and Rectum,1999,Michigan,2 040
Colon and Rectum,1999,Minnesota,904
Colon and Rectum,1999,Mississippi,579
Colon and Rectum,1999,Missouri,1 292
Colon and Rectum,1999,Montana,181
Colon and Rectum,1999,Nebraska,412
Colon and Rectum,1999,Nevada,368
Colon and Rectum,1999,New Hampshire,272
Colon and Rectum,1999,New Jersey,2 042
Colon and Rectum,1999,New Mexico,272
Colon and Rectum,1999,New York,4 296
Colon and Rectum,1999,North Carolina,1 515
Colon and Rectum,1999,North Dakota,148
Colon and Rectum,1999,Ohio,2 826
Colon and Rectum,1999,Oklahoma,739
Colon and Rectum,1999,Oregon,689
Colon and Rectum,1999,Pennsylvania,3 502
Colon and Rectum,1999,Rhode Island,280
Colon and Rectum,1999,South Carolina,807
Colon and Rectum,1999,South Dakota,194
Colon and Rectum,1999,Tennessee,1 083
Colon and Rectum,1999,Texas,3 278
Colon and Rectum,1999,Utah,242
Colon and Rectum,1999,Vermont,135
Colon and Rectum,1999,Virginia,1 318
Colon and Rectum,1999,Washington,997
Colon and Rectum,1999,West Virginia,520
Colon and Rectum,1999,Wisconsin,1 173
Colon and Rectum,1999,Wyoming,95
Colon and Rectum,2000,Alabama,888
Colon and Rectum,2000,Alaska,63
Colon and Rectum,2000,Arizona,903
Colon and Rectum,2000,Arkansas,628
Colon and Rectum,2000,California,5 199
Colon and Rectum,2000,Colorado,603
Colon and Rectum,2000,Connecticut,815
Colon and Rectum,2000,Delaware,147
Colon and Rectum,2000,District of Columbia,161
Colon and Rectum,2000,Florida,3 885
Colon and Rectum,2000,Georgia,1 283
Colon and Rectum,2000,Hawaii,196
Colon and Rectum,2000,Idaho,189
Colon and Rectum,2000,Illinois,2 802
Colon and Rectum,2000,Indiana,1 313
Colon and Rectum,2000,Iowa,761
Colon and Rectum,2000,Kansas,526
Colon and Rectum,2000,Kentucky,957
Colon and Rectum,2000,Louisiana,988
Colon and Rectum,2000,Maine,335
Colon and Rectum,2000,Maryland,1 164
Colon and Rectum,2000,Massachusetts,1 521
Colon and Rectum,2000,Michigan,1 944
Colon and Rectum,2000,Minnesota,925
Colon and Rectum,2000,Mississippi,659
Colon and Rectum,2000,Missouri,1 265
Colon and Rectum,2000,Montana,199
Colon and Rectum,2000,Nebraska,414
Colon and Rectum,2000,Nevada,413
Colon and Rectum,2000,New Hampshire,267
Colon and Rectum,2000,New Jersey,2 025
Colon and Rectum,2000,New Mexico,303
Colon and Rectum,2000,New York,4 257
Colon and Rectum,2000,North Carolina,1 543
Colon and Rectum,2000,North Dakota,143
Colon and Rectum,2000,Ohio,2 626
Colon and Rectum,2000,Oklahoma,778
Colon and Rectum,2000,Oregon,621
Colon and Rectum,2000,Pennsylvania,3 433
Colon and Rectum,2000,Rhode Island,263
Colon and Rectum,2000,South Carolina,852
Colon and Rectum,2000,South Dakota,209
Colon and Rectum,2000,Tennessee,1 251
Colon and Rectum,2000,Texas,3 214
Colon and Rectum,2000,Utah,272
Colon and Rectum,2000,Vermont,132
Colon and Rectum,2000,Virginia,1 361
Colon and Rectum,2000,Washington,993
Colon and Rectum,2000,West Virginia,479
Colon and Rectum,2000,Wisconsin,1 176
Colon and Rectum,2000,Wyoming,90
Colon and Rectum,2001,Alabama,873
Colon and Rectum,2001,Alaska,78
Colon and Rectum,2001,Arizona,887
Colon and Rectum,2001,Arkansas,641
Colon and Rectum,2001,California,5 254
Colon and Rectum,2001,Colorado,621
Colon and Rectum,2001,Connecticut,725
Colon and Rectum,2001,Delaware,163
Colon and Rectum,2001,District of Columbia,149
Colon and Rectum,2001,Florida,3 851
Colon and Rectum,2001,Georgia,1 344
Colon and Rectum,2001,Hawaii,215
Colon and Rectum,2001,Idaho,188
Colon and Rectum,2001,Illinois,2 722
Colon and Rectum,2001,Indiana,1 364
Colon and Rectum,2001,Iowa,740
Colon and Rectum,2001,Kansas,581
Colon and Rectum,2001,Kentucky,912
Colon and Rectum,2001,Louisiana,956
Colon and Rectum,2001,Maine,313
Colon and Rectum,2001,Maryland,1 098
Colon and Rectum,2001,Massachusetts,1 466
Colon and Rectum,2001,Michigan,1 894
Colon and Rectum,2001,Minnesota,872
Colon and Rectum,2001,Mississippi,602
Colon and Rectum,2001,Missouri,1 293
Colon and Rectum,2001,Montana,183
Colon and Rectum,2001,Nebraska,379
Colon and Rectum,2001,Nevada,388
Colon and Rectum,2001,New Hampshire,266
Colon and Rectum,2001,New Jersey,2 015
Colon and Rectum,2001,New Mexico,307
Colon and Rectum,2001,New York,4 102
Colon and Rectum,2001,North Carolina,1 533
Colon and Rectum,2001,North Dakota,156
Colon and Rectum,2001,Ohio,2 641
Colon and Rectum,2001,Oklahoma,732
Colon and Rectum,2001,Oregon,694
Colon and Rectum,2001,Pennsylvania,3 374
Colon and Rectum,2001,Rhode Island,251
Colon and Rectum,2001,South Carolina,816
Colon and Rectum,2001,South Dakota,179
Colon and Rectum,2001,Tennessee,1 248
Colon and Rectum,2001,Texas,3 276
Colon and Rectum,2001,Utah,215
Colon and Rectum,2001,Vermont,128
Colon and Rectum,2001,Virginia,1 348
Colon and Rectum,2001,Washington,1 038
Colon and Rectum,2001,West Virginia,508
Colon and Rectum,2001,Wisconsin,1 128
Colon and Rectum,2001,Wyoming,101
Colon and Rectum,2002,Alabama,864
Colon and Rectum,2002,Alaska,66
Colon and Rectum,2002,Arizona,897
Colon and Rectum,2002,Arkansas,610
Colon and Rectum,2002,California,5 224
Colon and Rectum,2002,Colorado,658
Colon and Rectum,2002,Connecticut,749
Colon and Rectum,2002,Delaware,170
Colon and Rectum,2002,District of Columbia,138
Colon and Rectum,2002,Florida,3 892
Colon and Rectum,2002,Georgia,1 330
Colon and Rectum,2002,Hawaii,234
Colon and Rectum,2002,Idaho,191
Colon and Rectum,2002,Illinois,2 705
Colon and Rectum,2002,Indiana,1 318
Colon and Rectum,2002,Iowa,704
Colon and Rectum,2002,Kansas,587
Colon and Rectum,2002,Kentucky,992
Colon and Rectum,2002,Louisiana,989
Colon and Rectum,2002,Maine,326
Colon and Rectum,2002,Maryland,1 064
Colon and Rectum,2002,Massachusetts,1 520
Colon and Rectum,2002,Michigan,1 936
Colon and Rectum,2002,Minnesota,933
Colon and Rectum,2002,Mississippi,618
Colon and Rectum,2002,Missouri,1 290
Colon and Rectum,2002,Montana,184
Colon and Rectum,2002,Nebraska,415
Colon and Rectum,2002,Nevada,399
Colon and Rectum,2002,New Hampshire,225
Colon and Rectum,2002,New Jersey,1 957
Colon and Rectum,2002,New Mexico,319
Colon and Rectum,2002,New York,4 090
Colon and Rectum,2002,North Carolina,1 563
Colon and Rectum,2002,North Dakota,153
Colon and Rectum,2002,Ohio,2 558
Colon and Rectum,2002,Oklahoma,729
Colon and Rectum,2002,Oregon,665
Colon and Rectum,2002,Pennsylvania,3 229
Colon and Rectum,2002,Rhode Island,268
Colon and Rectum,2002,South Carolina,811
Colon and Rectum,2002,South Dakota,170
Colon and Rectum,2002,Tennessee,1 147
Colon and Rectum,2002,Texas,3 345
Colon and Rectum,2002,Utah,249
Colon and Rectum,2002,Vermont,146
Colon and Rectum,2002,Virginia,1 357
Colon and Rectum,2002,Washington,965
Colon and Rectum,2002,West Virginia,496
Colon and Rectum,2002,Wisconsin,1 065
Colon and Rectum,2002,Wyoming,93
Colon and Rectum,2003,Alabama,886
Colon and Rectum,2003,Alaska,64
Colon and Rectum,2003,Arizona,1 005
Colon and Rectum,2003,Arkansas,626
Colon and Rectum,2003,California,5 317
Colon and Rectum,2003,Colorado,632
Colon and Rectum,2003,Connecticut,686
Colon and Rectum,2003,Delaware,191
Colon and Rectum,2003,District of Columbia,106
Colon and Rectum,2003,Florida,3 690
Colon and Rectum,2003,Georgia,1 336
Colon and Rectum,2003,Hawaii,240
Colon and Rectum,2003,Idaho,218
Colon and Rectum,2003,Illinois,2 618
Colon and Rectum,2003,Indiana,1 275
Colon and Rectum,2003,Iowa,710
Colon and Rectum,2003,Kansas,528
Colon and Rectum,2003,Kentucky,951
Colon and Rectum,2003,Louisiana,999
Colon and Rectum,2003,Maine,295
Colon and Rectum,2003,Maryland,1 015
Colon and Rectum,2003,Massachusetts,1 332
Colon and Rectum,2003,Michigan,1 908
Colon and Rectum,2003,Minnesota,961
Colon and Rectum,2003,Mississippi,584
Colon and Rectum,2003,Missouri,1 226
Colon and Rectum,2003,Montana,164
Colon and Rectum,2003,Nebraska,368
Colon and Rectum,2003,Nevada,403
Colon and Rectum,2003,New Hampshire,262
Colon and Rectum,2003,New Jersey,2 024
Colon and Rectum,2003,New Mexico,292
Colon and Rectum,2003,New York,3 955
Colon and Rectum,2003,North Carolina,1 493
Colon and Rectum,2003,North Dakota,142
Colon and Rectum,2003,Ohio,2 612
Colon and Rectum,2003,Oklahoma,718
Colon and Rectum,2003,Oregon,687
Colon and Rectum,2003,Pennsylvania,3 121
Colon and Rectum,2003,Rhode Island,239
Colon and Rectum,2003,South Carolina,820
Colon and Rectum,2003,South Dakota,179
Colon and Rectum,2003,Tennessee,1 217
Colon and Rectum,2003,Texas,3 283
Colon and Rectum,2003,Utah,242
Colon and Rectum,2003,Vermont,119
Colon and Rectum,2003,Virginia,1 344
Colon and Rectum,2003,Washington,1 016
Colon and Rectum,2003,West Virginia,504
Colon and Rectum,2003,Wisconsin,1 074
Colon and Rectum,2003,Wyoming,106
Colon and Rectum,2004,Alabama,908
Colon and Rectum,2004,Alaska,59
Colon and Rectum,2004,Arizona,875
Colon and Rectum,2004,Arkansas,617
Colon and Rectum,2004,California,5 120
Colon and Rectum,2004,Colorado,650
Colon and Rectum,2004,Connecticut,674
Colon and Rectum,2004,Delaware,159
Colon and Rectum,2004,District of Columbia,110
Colon and Rectum,2004,Florida,3 708
Colon and Rectum,2004,Georgia,1 305
Colon and Rectum,2004,Hawaii,195
Colon and Rectum,2004,Idaho,195
Colon and Rectum,2004,Illinois,2 512
Colon and Rectum,2004,Indiana,1 258
Colon and Rectum,2004,Iowa,671
Colon and Rectum,2004,Kansas,534
Colon and Rectum,2004,Kentucky,854
Colon and Rectum,2004,Louisiana,922
Colon and Rectum,2004,Maine,279
Colon and Rectum,2004,Maryland,1 013
Colon and Rectum,2004,Massachusetts,1 289
Colon and Rectum,2004,Michigan,1 854
Colon and Rectum,2004,Minnesota,798
Colon and Rectum,2004,Mississippi,592
Colon and Rectum,2004,Missouri,1 220
Colon and Rectum,2004,Montana,148
Colon and Rectum,2004,Nebraska,365
Colon and Rectum,2004,Nevada,437
Colon and Rectum,2004,New Hampshire,223
Colon and Rectum,2004,New Jersey,1 786
Colon and Rectum,2004,New Mexico,309
Colon and Rectum,2004,New York,3 796
Colon and Rectum,2004,North Carolina,1 517
Colon and Rectum,2004,North Dakota,129
Colon and Rectum,2004,Ohio,2 479
Colon and Rectum,2004,Oklahoma,711
Colon and Rectum,2004,Oregon,636
Colon and Rectum,2004,Pennsylvania,3 009
Colon and Rectum,2004,Rhode Island,228
Colon and Rectum,2004,South Carolina,740
Colon and Rectum,2004,South Dakota,154
Colon and Rectum,2004,Tennessee,1 161
Colon and Rectum,2004,Texas,3 199
Colon and Rectum,2004,Utah,213
Colon and Rectum,2004,Vermont,125
Colon and Rectum,2004,Virginia,1 285
Colon and Rectum,2004,Washington,980
Colon and Rectum,2004,West Virginia,488
Colon and Rectum,2004,Wisconsin,1 006
Colon and Rectum,2004,Wyoming,85
Colon and Rectum,2005,Alabama,900
Colon and Rectum,2005,Alaska,60
Colon and Rectum,2005,Arizona,924
Colon and Rectum,2005,Arkansas,574
Colon and Rectum,2005,California,5 156
Colon and Rectum,2005,Colorado,661
Colon and Rectum,2005,Connecticut,632
Colon and Rectum,2005,Delaware,162
Colon and Rectum,2005,District of Columbia,118
Colon and Rectum,2005,Florida,3 756
Colon and Rectum,2005,Georgia,1 326
Colon and Rectum,2005,Hawaii,211
Colon and Rectum,2005,Idaho,211
Colon and Rectum,2005,Illinois,2 363
Colon and Rectum,2005,Indiana,1 243
Colon and Rectum,2005,Iowa,662
Colon and Rectum,2005,Kansas,548
Colon and Rectum,2005,Kentucky,890
Colon and Rectum,2005,Louisiana,880
Colon and Rectum,2005,Maine,278
Colon and Rectum,2005,Maryland,1 017
Colon and Rectum,2005,Massachusetts,1 277
Colon and Rectum,2005,Michigan,1 912
Colon and Rectum,2005,Minnesota,789
Colon and Rectum,2005,Mississippi,582
Colon and Rectum,2005,Missouri,1 141
Colon and Rectum,2005,Montana,186
Colon and Rectum,2005,Nebraska,367
Colon and Rectum,2005,Nevada,401
Colon and Rectum,2005,New Hampshire,244
Colon and Rectum,2005,New Jersey,1 775
Colon and Rectum,2005,New Mexico,305
Colon and Rectum,2005,New York,3 512
Colon and Rectum,2005,North Carolina,1 461
Colon and Rectum,2005,North Dakota,152
Colon and Rectum,2005,Ohio,2 365
Colon and Rectum,2005,Oklahoma,730
Colon and Rectum,2005,Oregon,667
Colon and Rectum,2005,Pennsylvania,2 951
Colon and Rectum,2005,Rhode Island,223
Colon and Rectum,2005,South Carolina,811
Colon and Rectum,2005,South Dakota,178
Colon and Rectum,2005,Tennessee,1 162
Colon and Rectum,2005,Texas,3 191
Colon and Rectum,2005,Utah,236
Colon and Rectum,2005,Vermont,123
Colon and Rectum,2005,Virginia,1 236
Colon and Rectum,2005,Washington,946
Colon and Rectum,2005,West Virginia,441
Colon and Rectum,2005,Wisconsin,999
Colon and Rectum,2005,Wyoming,70
Colon and Rectum,2006,Alabama,975
Colon and Rectum,2006,Alaska,69
Colon and Rectum,2006,Arizona,920
Colon and Rectum,2006,Arkansas,555
Colon and Rectum,2006,California,5 133
Colon and Rectum,2006,Colorado,653
Colon and Rectum,2006,Connecticut,639
Colon and Rectum,2006,Delaware,148
Colon and Rectum,2006,District of Columbia,132
Colon and Rectum,2006,Florida,3 774
Colon and Rectum,2006,Georgia,1 352
Colon and Rectum,2006,Hawaii,211
Colon and Rectum,2006,Idaho,199
Colon and Rectum,2006,Illinois,2 502
Colon and Rectum,2006,Indiana,1 225
Colon and Rectum,2006,Iowa,668
Colon and Rectum,2006,Kansas,527
Colon and Rectum,2006,Kentucky,863
Colon and Rectum,2006,Louisiana,855
Colon and Rectum,2006,Maine,275
Colon and Rectum,2006,Maryland,1 015
Colon and Rectum,2006,Massachusetts,1 244
Colon and Rectum,2006,Michigan,1 877
Colon and Rectum,2006,Minnesota,824
Colon and Rectum,2006,Mississippi,591
Colon and Rectum,2006,Missouri,1 149
Colon and Rectum,2006,Montana,200
Colon and Rectum,2006,Nebraska,382
Colon and Rectum,2006,Nevada,403
Colon and Rectum,2006,New Hampshire,241
Colon and Rectum,2006,New Jersey,1 773
Colon and Rectum,2006,New Mexico,308
Colon and Rectum,2006,New York,3 536
Colon and Rectum,2006,North Carolina,1 501
Colon and Rectum,2006,North Dakota,147
Colon and Rectum,2006,Ohio,2 431
Colon and Rectum,2006,Oklahoma,657
Colon and Rectum,2006,Oregon,625
Colon and Rectum,2006,Pennsylvania,2 916
Colon and Rectum,2006,Rhode Island,187
Colon and Rectum,2006,South Carolina,832
Colon and Rectum,2006,South Dakota,149
Colon and Rectum,2006,Tennessee,1 125
Colon and Rectum,2006,Texas,3 350
Colon and Rectum,2006,Utah,245
Colon and Rectum,2006,Vermont,116
Colon and Rectum,2006,Virginia,1 266
Colon and Rectum,2006,Washington,927
Colon and Rectum,2006,West Virginia,435
Colon and Rectum,2006,Wisconsin,971
Colon and Rectum,2006,Wyoming,98
Colon and Rectum,2007,Alabama,882
Colon and Rectum,2007,Alaska,82
Colon and Rectum,2007,Arizona,972
Colon and Rectum,2007,Arkansas,595
Colon and Rectum,2007,California,5 068
Colon and Rectum,2007,Colorado,601
Colon and Rectum,2007,Connecticut,587
Colon and Rectum,2007,Delaware,193
Colon and Rectum,2007,District of Columbia,125
Colon and Rectum,2007,Florida,3 720
Colon and Rectum,2007,Georgia,1 346
Colon and Rectum,2007,Hawaii,238
Colon and Rectum,2007,Idaho,219
Colon and Rectum,2007,Illinois,2 468
Colon and Rectum,2007,Indiana,1 186
Colon and Rectum,2007,Iowa,649
Colon and Rectum,2007,Kansas,529
Colon and Rectum,2007,Kentucky,938
Colon and Rectum,2007,Louisiana,856
Colon and Rectum,2007,Maine,313
Colon and Rectum,2007,Maryland,989
Colon and Rectum,2007,Massachusetts,1 176
Colon and Rectum,2007,Michigan,1 798
Colon and Rectum,2007,Minnesota,855
Colon and Rectum,2007,Mississippi,611
Colon and Rectum,2007,Missouri,1 152
Colon and Rectum,2007,Montana,161
Colon and Rectum,2007,Nebraska,373
Colon and Rectum,2007,Nevada,441
Colon and Rectum,2007,New Hampshire,214
Colon and Rectum,2007,New Jersey,1 771
Colon and Rectum,2007,New Mexico,322
Colon and Rectum,2007,New York,3 461
Colon and Rectum,2007,North Carolina,1 593
Colon and Rectum,2007,North Dakota,125
Colon and Rectum,2007,Ohio,2 433
Colon and Rectum,2007,Oklahoma,707
Colon and Rectum,2007,Oregon,712
Colon and Rectum,2007,Pennsylvania,2 858
Colon and Rectum,2007,Rhode Island,198
Colon and Rectum,2007,South Carolina,772
Colon and Rectum,2007,South Dakota,171
Colon and Rectum,2007,Tennessee,1 233
Colon and Rectum,2007,Texas,3 379
Colon and Rectum,2007,Utah,247
Colon and Rectum,2007,Vermont,126
Colon and Rectum,2007,Virginia,1 277
Colon and Rectum,2007,Washington,977
Colon and Rectum,2007,West Virginia,468
Colon and Rectum,2007,Wisconsin,950
Colon and Rectum,2007,Wyoming,102
Colon and Rectum,2008,Alabama,979
Colon and Rectum,2008,Alaska,78
Colon and Rectum,2008,Arizona,906
Colon and Rectum,2008,Arkansas,632
Colon and Rectum,2008,California,5 118
Colon and Rectum,2008,Colorado,633
Colon and Rectum,2008,Connecticut,594
Colon and Rectum,2008,Delaware,160
Colon and Rectum,2008,District of Columbia,105
Colon and Rectum,2008,Florida,3 793
Colon and Rectum,2008,Georgia,1 346
Colon and Rectum,2008,Hawaii,198
Colon and Rectum,2008,Idaho,218
Colon and Rectum,2008,Illinois,2 392
Colon and Rectum,2008,Indiana,1 193
Colon and Rectum,2008,Iowa,628
Colon and Rectum,2008,Kansas,506
Colon and Rectum,2008,Kentucky,884
Colon and Rectum,2008,Louisiana,906
Colon and Rectum,2008,Maine,270
Colon and Rectum,2008,Maryland,953
Colon and Rectum,2008,Massachusetts,1 154
Colon and Rectum,2008,Michigan,1 790
Colon and Rectum,2008,Minnesota,846
Colon and Rectum,2008,Mississippi,604
Colon and Rectum,2008,Missouri,1 176
Colon and Rectum,2008,Montana,156
Colon and Rectum,2008,Nebraska,373
Colon and Rectum,2008,Nevada,419
Colon and Rectum,2008,New Hampshire,245
Colon and Rectum,2008,New Jersey,1 708
Colon and Rectum,2008,New Mexico,347
Colon and Rectum,2008,New York,3 412
Colon and Rectum,2008,North Carolina,1 486
Colon and Rectum,2008,North Dakota,146
Colon and Rectum,2008,Ohio,2 370
Colon and Rectum,2008,Oklahoma,748
Colon and Rectum,2008,Oregon,659
Colon and Rectum,2008,Pennsylvania,2 815
Colon and Rectum,2008,Rhode Island,193
Colon and Rectum,2008,South Carolina,805
Colon and Rectum,2008,South Dakota,156
Colon and Rectum,2008,Tennessee,1 235
Colon and Rectum,2008,Texas,3 355
